doy,LAI
220,3.3186013502902103
221,3.3055045789935895
222,3.291868593114975
223,3.277699926634047
224,3.2630063273024614
225,3.247796696195837
226,3.2320810272657394
227,3.2158703468916676
228,3.1991766534330415
229,3.182012856781185
230,3.164392717911309
231,3.1463307884345078
232,3.1278423501497334
233,3.1089433545957856
234,3.089650362603302
235,3.0699804838467344
236,3.0499513163963443
237,3.029580886270183
238,3.008887586986078
239,2.98789011911362
240,2.966607429826148
241,2.945058652452736
242,2.9232630460301765
243,2.901239934876777
244,2.879008648754941
245,2.8565884650618174
246,2.833998553614991
247,2.8112579240550306
248,2.7883853758648867
249,2.7653994510061484
250,2.7423183891721474
251,2.719160085657915
252,2.6959420518470045
253,2.67268137831515
254,2.6493947005507925
255,2.6260981672924504
256,2.6028074114829494
257,2.579537523840505
258,2.5563030290466546
259,2.5331178645510457
260,2.5099953619930795
261,2.486948231240405
262,2.4639885470442677
263,2.441127738311712
264,2.418376579994638
265,2.395745187595707
266,2.373243014291109
267,2.3508788506701768
268,2.328660827091852
269,2.3065964186580175
270,2.2846924528036627
271,2.262955119503923
272,2.241389984097957
273,2.2200020027296903
274,2.198795540383591
275,2.17777439094852
276,2.1569417978703695
277,2.136300474826501
278,2.115852626400197
279,2.0955999687550952
280,2.0755437503096457
281,2.055684772411542
282,2.0360234100121755
283,2.016559632341073
284,1.9972930235803434
285,1.978222803539123
286,1.9593478483280167
287,1.940666711033545
288,1.9221776423925865
289,1.9038786114668225
290,1.8857673263171806
291,1.86784125467828
292,1.8500976446328745
293,1.8325335452862979
294,1.8151458274409071
295,1.797931204270526
296,1.7808862519948911
297,1.7640074305540943
298,1.747291104283027
299,1.7307335625858273
300,1.714331040610317
301,1.6980797399224543
302,1.6819758491807733
303,1.6660155648108277
304,1.6501951116796372
305,1.6345107637701295
306,1.6189588648555873
307,1.6035358491651295
308,1.5882382618073163
309,1.5730627783605855
310,1.5580062233976097
311,1.5430655879346007
312,1.528238045805579
313,1.5135209689615852
314,1.49891194169486
315,1.4844087737879683
316,1.4700095125878818
317,1.4557124540050197
318,1.4415161524372389
319,1.4274194296187834
320,1.4134213823941846
321,1.39952138941712
322,1.3857191167742247
323,1.3720145225338585
324,1.3584078602198286
325,1.3448996812100638
326,1.3314908360602482
327,1.318182474752407
328,1.3049760458684472
329,1.2918732946886538
330,1.2788762602151404
331,1.265987271120257
332,1.2532089406199476
333,1.2405441602720662
334,1.2279960926996496
335,1.2155681632391397
336,1.203264050513565
337,1.1910876759306754
338,1.1790431921149886
339,1.1671349705066827
340,1.1553675887185944
341,1.1437458178842679
342,1.1322746100059966
343,1.1209590853028693
344,1.1098045195588138
345,1.0988163314706412
346,1.0880000699960921
347,1.077361401701879
348,1.0669060981117338
349,1.0566400230544475
350,1.0465691200119203
351,1.0366993994672022
352,1.0285230256598796
353,1.0206417573345061
354,1.0130560012778964
355,1.0057659844111266
356,0.9987717556613752
357,0.9920731885396337
358,0.9856699844242705
359,0.9795616765504608
360,0.9737476347054737
361,0.9682270706298206
362,0.9629990441242651
363,0.9580624698626932
364,0.9534161249108427
365,0.9490586569508943
366,0.9449885932119252
