doy,LAI
213,1.3550803033058985
214,1.3569445033258556
215,1.3583503379304627
216,1.35935178867786
217,1.3600270517665978
218,1.3604626859531792
219,1.3607340177566507
220,1.360885036444929
221,1.3609131535860257
222,1.3607607596537878
223,1.3603136512454355
224,1.359406328910907
225,1.357834165594007
226,1.3553724265744447
227,1.3518015449727239
228,1.3469348160809578
229,1.340641476038737
230,1.332862570326009
231,1.3236195130184634
232,1.3130153368054263
233,1.3012286337702612
234,1.2885001869332777
235,1.2751123884892754
236,1.261363938975088
237,1.247546158887661
238,1.2339234069880267
239,1.2207177012233044
240,1.2080975422667266
241,1.1961709396756905
242,1.1849826760809354
243,1.1745166713449229
244,1.164704255090283
245,1.1554353873774998
246,1.1465713340813755
247,1.1379587381638263
248,1.129445086843008
249,1.1208955746587783
250,1.1122112888771967
251,1.1033468047445323
252,1.0943223358096497
253,1.0852285268252289
254,1.0762238156705397
255,1.0675243642957637
256,1.0593865586878652
257,1.0520820778580122
258,1.0458656309050538
259,1.0409380024964685
260,1.0374126323956219
261,1.0352925894554936
262,1.034459727164882
263,1.0346760856713735
264,1.0355975402810704
265,1.0367996964350903
266,1.037815935230695
267,1.0381850040387262
268,1.0374989291596846
269,1.0354414162273016
270,1.0318137508903484
271,1.0265480885597145
272,1.0197081332207543
273,1.0114772053109071
274,1.002133757465028
275,0.9920159754225408
276,0.9814821642518997
277,0.9708756051718067
278,0.9604967609657724
279,0.9505829384205609
280,0.941295407788518
281,0.9327139792737866
282,0.9248390365424053
283,0.917600963989349
284,0.9108753228219647
285,0.9044996003415091
286,0.898289887482238
287,0.8920574213411061
288,0.885624992698082
289,0.8788432185270666
290,0.8716066145731414
291,0.8638677986532415
292,0.8556460255809506
293,0.8470295991318457
294,0.8381725820288276
295,0.8292858226360421
296,0.8206222983613956
297,0.8124567757676602
298,0.8050598986051379
299,0.7986695953030122
300,0.7934671459751702
301,0.7895608004776274
302,0.7869770587305204
303,0.7856596133046628
304,0.7854759542726752
305,0.7862316363246746
306,0.7876920997179948
307,0.7896092245256136
308,0.7917454268969106
309,0.7938923896191996
310,0.7958842836789952
311,0.7976054794818396
312,0.7989927477306942
313,0.80003194996289
314,0.8007492820125848
315,0.8011987153392691
316,0.8014498118406197
317,0.8015775570902454
318,0.8016542752672691
319,0.8017436257777445
320,0.8018966815679088
321,0.8021500891292704
322,0.8025262915069283
323,0.8030353284073937
324,0.8036769799579909
325,0.8044427682141085
326,0.805317797725699
327,0.8062824351630216
328,0.8073138280016346
329,0.8083872622666315
330,0.8094773593361251
331,0.8105591118039774
332,0.811608758401774
333,0.8126044979800487
334,0.8135270425487511
335,0.8143600093769612
336,0.8150901521518513
337,0.8157074311968935
338,0.8162049240904863
339,0.8165786115554975
340,0.8168271271371371
341,0.8169515055396577
342,0.8169549309630544
343,0.816842485439766
344,0.8166208971713734
345,0.8162982888653015
346,0.8158839260715183
347,0.8153879656557014
348,0.8148212079569894
349,0.8141948616370788
350,0.8135203247687888
351,0.8128089823005533
352,0.81224612344505
353,0.8116919584377255
354,0.8111525264831041
355,0.8106329472362247
356,0.8101373636880009
357,0.8096689029443623
358,0.8092296548991749
359,0.808820668800942
360,0.8084419677132875
361,0.8080925808692164
362,0.8077705939191592
363,0.8074732170727931
364,0.8071968711346463
365,0.8069372914334815
366,0.8066896496454596
