doy,LAI
283,2.030768895131141
284,2.027153639800959
285,2.0235315301567165
286,2.0199033710213863
287,2.016269969074069
288,2.012632132718772
289,2.0089906719531783
290,2.0053463982374238
291,2.0017001243628734
292,1.9980526643208927
293,1.9944048331716229
294,1.9907574469127571
295,1.9871113223483126
296,1.9834672769574082
297,1.979826128763035
298,1.9761886962008333
299,1.9725557979878685
300,1.9689282529914018
301,1.9653068800976672
302,1.961692498080647
303,1.9580859254708431
304,1.9544879804240538
305,1.9508994805901478
306,1.9473212429818405
307,1.943754083843463
308,1.9401988185197443
309,1.9366562613245797
310,1.933127225409807
311,1.929612522633983
312,1.9261129634311558
313,1.92262935667964
314,1.919162509570792
315,1.915713227477782
316,1.9122823138243723
317,1.908870569953688
318,1.9054787949969945
319,1.9021077857424702
320,1.8987583365039822
321,1.8954312389898593
322,1.8921272821716686
323,1.8888472521529875
324,1.885591932038181
325,1.8823621018011736
326,1.8791585381542255
327,1.875982014416707
328,1.872833300383872
329,1.8697131621956327
330,1.866622362205336
331,1.863561658848535
332,1.860531806511767
333,1.8575335554013237
334,1.8545676514120297
335,1.8516348359960153
336,1.8487358460314904
337,1.8458714136915204
338,1.8430422663128003
339,1.8402491262644272
340,1.8374927108166788
341,1.834773732009785
342,1.8320928965227021
343,1.82945090554189
344,1.8268484546300832
345,1.824286233595069
346,1.821764926358458
347,1.8192852108244635
348,1.8168477587486709
349,1.8144532356068162
350,1.812102300463557
351,1.809795605841251
352,1.8072773925782326
353,1.8048857218144814
354,1.8026213592533855
355,1.8004850321826225
356,1.7984774293106034
357,1.796599200611613
358,1.794850957179631
359,1.793233271090853
360,1.791746675274895
361,1.7903916633946917
362,1.789168689735084
363,1.7880781691000969
364,1.7871204767189075
365,1.786295948160504
366,1.7856048792570356
