doy,LAI
106,1.3264208262966688
107,1.35048607903156
108,1.375034623396052
109,1.4001692184072247
110,1.4258834672162508
111,1.4520542400873413
112,1.4784461657996308
113,1.5047281914720003
114,1.5305022108108446
115,1.5553435741780712
116,1.57884862880903
117,1.6006769734019106
118,1.620583575408293
119,1.638440564422158
120,1.6542487016673515
121,1.6681385255834993
122,1.6803611457549557
123,1.691268083289561
124,1.7012814392343878
125,1.7108615727487402
126,1.720475374724353
127,1.730565256600708
128,1.7415188543754545
129,1.7536394478099413
130,1.767117189485983
131,1.782003609496066
132,1.7981957658660017
133,1.8154328134785493
134,1.8333052089486892
135,1.851276556173397
136,1.8687180925559275
137,1.884955815904607
138,1.8993300845352403
139,1.911263229995629
140,1.920321364537215
141,1.9262590107620656
142,1.929043621178194
143,1.9288598813248987
144,1.926093796468132
145,1.9212965618658884
146,1.9151284032063196
147,1.9082873563388016
148,1.901438355774327
149,1.8951552353201964
150,1.8898788811496283
151,1.8858916547561995
152,1.8833080857931155
153,1.8820818347973192
154,1.8820288060505244
155,1.8828632408868016
156,1.8842374257153476
157,1.8857781891430994
158,1.8871186060793084
159,1.8879248525770744
160,1.8879182114118431
161,1.8868922283968599
162,1.884725014712722
163,1.8813865724564875
164,1.8769408317011476
165,1.8715422762709202
166,1.8654271535095066
167,1.8588992680413026
168,1.8523103595255759
169,1.8460350644035934
170,1.8404405679770277
171,1.8358537228190808
172,1.8325329431857638
173,1.8306483797758637
174,1.8302707725167442
175,1.831368992581323
176,1.8338162736362196
177,1.8374051323210836
178,1.841870860509173
179,1.8469205356512863
180,1.8522597975083692
181,1.8576143375748873
182,1.862745983743049
183,1.8674633802078853
184,1.8716272626131698
185,1.8751503284381965
186,1.8779917588704034
187,1.8801478545338297
188,1.881642497243363
189,1.882518900154759
190,1.882832702555431
191,1.8826464092960167
192,1.8820251748627126
193,1.8810339320903808
194,1.879735865516432
195,1.8781922088055985
196,1.8764628314288465
197,1.8746062569846325
198,1.8726785783457485
199,1.8707312490618733
200,1.868807751017835
201,1.8669391383475837
202,1.8651384463985319
203,1.8633937281096846
204,1.8616603745096323
205,1.8598559723441004
206,1.857859083886214
207,1.8555120026317293
208,1.8526274848792408
209,1.8489994571953463
210,1.8444176997647916
211,1.8386864220626344
212,1.8316445582120888
213,1.8231822668741768
214,1.8132514630328442
215,1.8018702981125907
216,1.7891215884286176
217,1.775145191969497
218,1.7601243335123564
219,1.7442659709226058
220,1.7277776167908039
221,1.7108467436401675
222,1.6936251868573358
223,1.676218638198398
224,1.658681229870191
225,1.6410152091868653
226,1.6231757243715987
227,1.6050811778515188
228,1.5866284644715818
229,1.5677084505103527
230,1.5482196738815202
231,1.528080187052453
232,1.5072375426797942
233,1.4856769219620933
234,1.4634273520072338
235,1.4405646665012097
236,1.4172089795017488
237,1.3935186120733136
238,1.369681732233234
239,1.345905758754042
240,1.3224045288220183
241,1.299383229551934
242,1.2770211769209447
243,1.2554545944964264
244,1.2347643803112236
245,1.2149696972601003
246,1.196026943779949
247,1.1778340845521924
248,1.1602403412273854
249,1.1430612431720104
250,1.1260989453854517
251,1.109165399434544
252,1.0921022491721875
253,1.074795037087433
254,1.0571816284350135
255,1.0392548531443209
256,1.0210593655078304
257,1.0026827216489724
258,0.9842407532381413
259,0.9658592814231269
260,0.9476574481937937
261,0.9297349548623379
262,0.9121633844138343
263,0.8949816115073094
264,0.8781953001273382
265,0.8617804888861603
266,0.8456912134312474
267,0.8298698517863222
268,0.8142568566507745
269,0.7987985604854809
270,0.7834530028399511
271,0.7681937799208013
272,0.7530119164015546
273,0.7379157594737693
274,0.7229289154010468
275,0.7080867544350551
276,0.6934327968832585
277,0.679015445005323
278,0.6648850565268909
279,0.6510913588294595
280,0.6376812038163631
281,0.6246966634548602
282,0.6121734659943223
283,0.6001397728605296
284,0.5886152962260681
285,0.5776107572568323
286,0.5671276850346308
287,0.5571585561558976
288,0.5476872750065039
289,0.5386899947126776
290,0.5301362749877939
291,0.5219904785890166
292,0.5142131568885124
293,0.5067623262732142
294,0.4995946315929032
295,0.49266639665661066
296,0.4859345617773386
297,0.4793575083650982
298,0.4728957705682683
299,0.46651263396327225
300,0.460174621292574
301,0.4538518652509924
302,0.447518368320335
303,0.441152149652351
304,0.43473527900000214
305,0.4282537976970532
306,0.4216975276272453
307,0.41505979274628335
308,0.40833711762961084
309,0.40152893348307506
310,0.3946372949072927
311,0.38766660750608634
312,0.3806233663389893
313,0.37351590521781947
314,0.3663541568473235
315,0.3591494238098888
316,0.3519141603943257
317,0.34466176526871867
318,0.3374063849973468
319,0.3301627284016729
320,0.3229458917654027
321,0.31577119488361327
322,0.30865402795594904
323,0.30160970932388986
324,0.29465335405208554
325,0.2877997533537615
326,0.2810632648601925
327,0.27445771373424654
328,0.26799630462799673
329,0.261691544484404
330,0.2555551761830679
331,0.24959812303004655
332,0.24383044409174662
333,0.2382613003728819
334,0.2328989318385014
335,0.22775064528008662
336,0.22282281302571777
337,0.2181208824943097
338,0.21364939650354942
339,0.20941202198198752
340,0.2054115811210449
341,0.20165008261738715
342,0.1981287529152984
343,0.19484806744905578
344,0.19180778188530323
345,0.1890069633654258
346,0.18644402174792385
347,0.18411674085078708
348,0.18202230969386865
349,0.18015735374125944
350,0.17851796614366203
351,0.17709973898076492
352,0.1763022967714415
353,0.17570161602768658
354,0.1752899531603914
355,0.17505935536550168
356,0.17500169968324467
357,0.17510873105837532
358,0.17537209940144183
359,0.1757833956510708
360,0.1763341868372713
361,0.17701605014575938
362,0.1778206059833005
363,0.17873955004407288
364,0.17976468437704915
365,0.18088794745439785
366,0.18210144324090444
